region,installation,RPUID,use_code,use_desc,fac_use,naf_cat,op_activity,fac_num,facility_desc,asset_name,fci,fci_dt,build_dt,q_rating,total_measure,alt_total_measure,other_total_measure,other_unit_measure,fac_area_measure,prv,sus,RM,use_pct_area,RM_corrected,recap_cycle
MCIWEST,MCB Pendleton,24890,74003,EXCHANGE CENTRAL ADMINISTRATION,EXCHGE CENTRL ADMIN ($MA),C,Exchange Operations,16144,Exchange Support Facility,MCCS STG AND ADMIN ($MA) (TBD 2020),81,2016-01-10,1943-07-01,Q2,22035,0,0,,25231,3887924,128878.43,103147.4013,0.873330427,90081.76401,13
MCIWEST,MCB Pendleton,28584,74090,MWR EQUIPMENT MAINTENANCE SHOP,TIRE SHOP/SMALL ENGINE ($MA),B,Semper Fit Programs,1297,Recreational Support Building,MCCS VEH MAINT SHOP ($MA) (TBD 2019),69,2015-12-23,1942-07-01,Q3,4880,0,0,,4880,571016,10968.92,15149.16868,1,15149.16868,10
MCIWEST,MCB Pendleton,1073409,74055,YOUTH (6-18YRS) AND SCHOOL AGE CHILDREN (SAC) (6-12YRS),SCHOOL-AGE YOUTH CTR ($MA),B,Children & Youth Programs,51570,Recreation Center,MCCS YOUTH CENTER ($MA),86,2019-08-26,1987-11-23,Q2,3000,0,0,,3000,726174,22489.07,19265.54145,1,19265.54145,13
MCIWEST,MCB Pendleton,26889,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,MCX SERVICE STATION ($MC),C,Exchange Operations,13026,Exchange Automobile Facility,MCX AUTO SERVICE STA ($MC),86,2019-05-10,1991-01-23,Q2,5465,4,0,,5465,1183187,31474.25,31390.18775,1,31390.18775,10
MCIWEST,MCB Pendleton,27433,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,QUIK LUBE / OIL EXCHANGE ($MC),C,Exchange Operations,20840,Exchange Automobile Facility,MCX AUTO SERVICES ($MC),90,2019-05-24,2002-08-15,Q1,2625,3,0,,2625,568320,14040.66,15077.64326,1,15077.64326,10
MCIWEST,MCB Pendleton,1138253,74001,EXCHANGE RETAIL STORE,EXCHANGE RETAIL STORE ($MC),C,Exchange Operations,2010,Exchange Sales Facility,"MCX BIG BOX EXCHANGE ($MC), ADMIN ($MA)",93,2019-06-18,2012-05-03,Q1,131765,0,0,,153664,23775124,532950.77,630758.7947,0.857487766,540867.9495,7
MCIWEST,MCB Pendleton,1138253,74003,EXCHANGE CENTRAL ADMINISTRATION,EXCHGE CENTRL ADMIN ($MA),C,Exchange Operations,2010,Exchange Support Facility,"MCX BIG BOX EXCHANGE ($MC), ADMIN ($MA)",93,2019-06-18,2012-05-03,Q1,8234,0,0,,153664,23775124,8907.73,630758.7947,0.053584444,33798.8593,13
MCIWEST,MCB Pendleton,1138253,74004,EXCHANGE / MWR FOOD SERVICE,MWR FOOD SVCS ($MC),C,Food & Beverage (Direct),2010,Exchange Eating Facility,"MCX BIG BOX EXCHANGE ($MC), ADMIN ($MA)",93,2019-06-18,2012-05-03,Q1,4529,0,0,,153664,23775124,34016.45,630758.7947,0.029473397,18590.60405,7
MCIWEST,MCB Pendleton,1138253,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",EXCH SERVICE OUTLETS ($MC),C,Exchange Operations,2010,Exchange Sales Facility,"MCX BIG BOX EXCHANGE ($MC), ADMIN ($MA)",93,2019-06-18,2012-05-03,Q1,9136,0,0,,153664,23775124,34805.41,630758.7947,0.059454394,37501.3819,13
MCIWEST,MCB Pendleton,30410,74032,CAR WASH BUILDING,POV CAR WASH ($MC),C,Exchange Operations,520172,Car Wash Facility,MCX CAR WASH ($MC),86,2019-08-05,1996-01-01,Q2,1341,0,0,,1341,157526,3661.23,4179.196285,1,4179.196285,8
MCIWEST,MCB Pendleton,27419,74032,CAR WASH BUILDING,CAR WASH DRYING FAC ($MC),C,Exchange Operations,520173,Car Wash Facility,MCX CAR WASH DRYING CANOPY ($MC),86,2019-08-05,1996-07-01,Q2,1765,0,0,,1765,207332,4818.85,5500.559426,1,5500.559426,8
MCIWEST,MCB Pendleton,29442,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",EXCHANGE SVC OUTLETS ($MC),C,Exchange Operations,220120,Exchange Sales Facility,MCX CONVENIENCE STORE ($MC),90,2019-05-02,2005-07-01,Q1,600,0,0,,600,91992,2315.99,2440.566158,1,2440.566158,13
MCIWEST,MCB Pendleton,27382,74001,EXCHANGE RETAIL STORE,EXCH RETAIL STORE ($MC),C,Exchange Operations,22196,Exchange Sales Facility,MCX EXCH / BARBER ($MC),81,2019-05-03,1980-07-01,Q2,6983.11,0,0,,7714.1,1182723,26954.64,31377.87773,0.905239756,28404.50238,7
MCIWEST,MCB Pendleton,27382,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",BARBER SHOP ($MC),C,Exchange Operations,22196,Exchange Sales Facility,MCX EXCH / BARBER ($MC),81,2019-05-03,1980-07-01,Q2,730.99,0,0,,7714.1,1182723,2821.6,31377.87773,0.094760244,2973.375357,13
MCIWEST,MCB Pendleton,23130,74001,EXCHANGE RETAIL STORE,LOC EXCH (RESTCTD) ($MC),C,Exchange Operations,43301,Exchange Sales Facility,MCX EXCHANGE SVCS ($MC),85,2019-07-16,2003-07-01,Q2,7316.42,0,0,,8363.42,1282276,28241.21,34019.03874,0.874811979,29760.26259,7
MCIWEST,MCB Pendleton,23130,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",BARBER SHOP/LAUNDRY ($MC),C,Exchange Operations,43301,Exchange Sales Facility,MCX EXCHANGE SVCS ($MC),85,2019-07-16,2003-07-01,Q2,1047,0,0,,8363.42,1282276,4041.4,34019.03874,0.125188021,4258.776141,13
MCIWEST,MCB Pendleton,24104,74004,EXCHANGE / MWR FOOD SERVICE,DOMINO'S PIZZA ($MC),C,Food & Beverage (Direct),13030,Exchange Eating Facility,MCX FAST FOOD RESTAURANT ($MC),90,2019-05-06,1995-01-01,Q1,2281,0,0,,2281,617728,18134.85,16388.44739,1,16388.44739,7
MCIWEST,MCB Pendleton,30071,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,MCX GAS & SVC STN ($MC),C,Exchange Operations,210620,Exchange Automobile Facility,MCX GAS STATION ($MC),82,2019-06-11,1969-10-01,Q2,2680,12,0,,2680,580227,15517.1,15393.53836,1,15393.53836,10
MCIWEST,MCB Pendleton,29520,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,GAS STATION ($MC),C,Exchange Operations,22124,Exchange Automobile Facility,MCX GAS STATION ($MC),66,2019-05-03,1960-07-01,Q3,4636,12,0,,4636,1003706,26842.27,26628.52092,1,26628.52092,10
MCIWEST,MCB Pendleton,1170881,12317,"OVERHEAD COVER, MISCELLANEOUS",GAS STATION CANOPY ($MC),C,Exchange Operations,22124S1,Overhead Cover,MCX GAS STN CANOPY ($MC),100,2015-08-20,2013-02-13,Q1,4500,1,0,,4500,785712,3230.38,20845.0965,1,20845.0965,7
MCIWEST,MCB Pendleton,26424,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,MCX SERVICE STATION ($MC),C,Exchange Operations,1327,Exchange Automobile Facility,MCX GAS STN/MINI-MART ($MC),80,2019-05-03,1965-09-13,Q2,1438,16,0,,2874,531498,33419.67,14100.74824,0.500347947,7055.280434,10
MCIWEST,MCB Pendleton,26424,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",MINI-MART ($MC),C,Exchange Operations,1327,Exchange Sales Facility,MCX GAS STN/MINI-MART ($MC),80,2019-05-03,1965-09-13,Q2,1436,0,0,,2874,531498,2694.26,14100.74824,0.499652053,7045.467805,13
MCIWEST,MCB Pendleton,29503,74003,EXCHANGE CENTRAL ADMINISTRATION,MWR LOGISTICS ADMIN ($MA),C,Exchange Operations,2662,Exchange Support Facility,MCX LOGISTICS / HQ ADMIN ($MA),55,2019-08-21,1944-07-01,Q4,13372,0,0,,13372,1535851,78210.23,40746.4342,1,40746.4342,13
MCIWEST,MCB Pendleton,25342,74001,EXCHANGE RETAIL STORE,VINEYARD ($MC),C,Exchange Operations,15101,Exchange Sales Facility,MCX RETAIL SERVICES ($MC),86,2019-05-31,1982-11-19,Q2,9482,0,0,,12285,1883531,31659.52,49970.45414,0.771835572,38568.97404,7
MCIWEST,MCB Pendleton,25342,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",USPS STORE ($MC),C,Exchange Operations,15101,Exchange Sales Facility,MCX RETAIL SERVICES ($MC),86,2019-05-31,1982-11-19,Q2,2803,0,0,,12285,1883531,8881.81,49970.45414,0.228164428,11401.48009,13
MCIWEST,MCB Pendleton,28686,74009,"EXCHANGE SERVICE OUTLETS (BARBER, UNIFORM, ETC)",EXCH SVC OUTLETS ($MC),C,Exchange Operations,530320,Exchange Sales Facility,MCX SERVICE OUTLET ($MC),89,2019-07-30,2005-04-30,Q2,3342.38,0,0,,3342.38,512452,12901.51,13595.45405,1,13595.45405,13
MCIWEST,MCB Pendleton,23122,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,MCX GAS STN ($MC),C,Exchange Operations,43286,Exchange Automobile Facility,MCX SUPPLEMENTAL GAS STATION ($MC),39,2015-08-20,1958-07-01,Q4,600,8,0,,600,129902,3473.98,3446.32604,1,3446.32604,10
MCIWEST,MCB Pendleton,27095,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,EXCH GAS SVC STN ($MC),C,Exchange Operations,62507,Exchange Automobile Facility,MCX SUPPLEMENTAL SVC STATION ($MC),39,2015-08-20,1960-07-01,Q4,2160,8,0,,2160,467646,12506.32,12406.74191,1,12406.74191,10
MCIWEST,MCB Pendleton,24105,74030,EXCHANGE GAS/SERVICE AND AUTO REPAIR STATION,MCX LUBE / OIL EXCH ($MC),C,Exchange Operations,13031,Exchange Automobile Facility,MCX VEHICLE SVC STN ($MC),86,2019-05-06,1995-09-19,Q2,2927,4,0,,2927,633703,16860.38,16812.26733,1,16812.26733,10
MCIWEST,MCB Pendleton,25034,74003,EXCHANGE CENTRAL ADMINISTRATION,ADMIN & ACCOUNTING ($MA),C,Exchange Operations,1108,Exchange Support Facility,MCX WAREHOUSE / ADMIN ($MA),83,2019-05-21,1977-09-15,Q2,16049,0,0,,98347,20337380,98675.19,539554.7589,0.163187489,88048.58638,13
MCIWEST,MCB Pendleton,25034,74085,EXCHANGE DISTRIBUTION CENTER ( WAREHOUSE),EXCH WAREHOUSE ($MA),C,Exchange Operations,1108,Exchange Warehouse,MCX WAREHOUSE / ADMIN ($MA),83,2019-05-21,1977-09-15,Q2,82298,0,0,,98347,20337380,255023.28,539554.7589,0.836812511,451506.1725,11
MCIWEST,MCB Pendleton,31098,74078,RECREATION PAVILION,COOK HOUSE BUILDING ($MA),A,Marine & Family Programs,26106,Pavilion,MUD RUN COOK HOUSE ($MA),80,2015-08-20,1980-07-01,Q2,800,0,0,,800,104783,489.56,2779.913947,1,2779.913947,9
MCIWEST,MCB Pendleton,30275,75020,PLAYING FIELDS,,B,Semper Fit Programs,640398,Athletic Field,MULTI-PURPOSE FIELD,80,2015-08-20,1960-07-01,Q2,0,0,1,EA,3150,1539783,8821.9,40850.75095,1,40850.75095,6
MCIWEST,MCB Pendleton,28414,75020,PLAYING FIELDS,MULTI-USE PLAYING FIELD ($MA),B,Semper Fit Programs,43366,Athletic Field,MULTI-PURPOSE FIELD ($MA),80,2015-08-20,1974-07-01,Q2,0,0,1,EA,59204,1539783,8821.9,40850.75095,1,40850.75095,6
MCIWEST,MCB Pendleton,1101919,75010,OUTDOOR PLAYING COURTS,MULTI-USE PLAYING COURT,B,Semper Fit Programs,1420R3,Outdoor Playing Court,MULTI-USE COURT @MCX 1482,95,2015-08-20,2011-09-09,Q1,0,0,1,EA,1,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1175854,75020,PLAYING FIELDS,PLAYING FIELDS,B,Semper Fit Programs,3120S8,Athletic Field,MULTI-USE TURF FIELD @MESS HALL 3120,97,2015-08-20,2013-06-06,Q1,0,0,1,EA,120700,1539783,8821.9,40850.75095,1,40850.75095,6
MCIWEST,MCB Pendleton,29378,74074,CHILD DEVELOPMENT CENTER,MULTI-USE CDC ($MB),B,Children & Youth Programs,51083,Nursery and Child Care Facility,"MULTIPURPOSE FAC, CDC ONOFRE ($MB)",90,2019-08-26,2000-01-19,Q1,1581,0,0,,1581,507849,6028.2,13473.33554,1,13473.33554,11
MCIWEST,MCB Pendleton,1110301,74033,CAR WASH STRUCTURE,CAR WASH STRUC,C,Exchange Operations,13080,Car Wash Structure,MWR OPERATED CAR WASH VACUUM & DRYING STATION,95,2015-08-20,2011-11-01,Q1,2716,0,0,,2716,319045,16716.38,8464.327659,1,8464.327659,12
MCIWEST,MCB Pendleton,1453326,75057,MWR OPERATED RECREATION GROUNDS,MWR REC GRNDS,A,Marine & Family Programs,1310R1,Outdoor Recreation Area,MWR OPERATED RECREATION GROUNDS,80,2014-10-15,2014-10-15,Q2,0,0,1,EA,1,27911,0,740.4844122,1,740.4844122,10
MCIWEST,MCB Pendleton,29392,74004,EXCHANGE / MWR FOOD SERVICE,FOOD SUB-VENDORS ($MC),C,Food & Beverage (Direct),51096,Exchange Eating Facility,MWR RETAIL FOOD SERVICE ($MC) (VACANT),85,2019-08-26,1994-05-01,Q2,3315,0,0,,3315,897750,26254.84,23817.48705,1,23817.48705,7
MCIWEST,MCB Pendleton,1115699,74078,RECREATION PAVILION,REST PAVILIONS (2),A,Marine & Family Programs,270846,Pavilion,N COVERED WALK @WW HQ 27847,95,2015-08-20,2011-10-18,Q1,288,0,0,,2637,447864,176.24,11881.92149,0.109215017,1297.684259,9
MCIWEST,MCB Pendleton,1130614,74078,RECREATION PAVILION,PICNIC GAZEBO W/BBQ,A,Marine & Family Programs,2233R4,Pavilion,N GAZEBO / BBQ @BEQ 2233,96,2015-08-20,2012-03-05,Q1,864,0,0,,864,113165,528.72,3002.290083,1,3002.290083,9
MCIWEST,MCB Pendleton,1098001,74078,RECREATION PAVILION,PICNIC SHELTER W/BBQ,A,Marine & Family Programs,4352R4,Pavilion,N PICNIC SHELTER @BEQ 4352,95,2015-08-20,2011-08-04,Q1,480,0,0,,480,62870,293.73,1667.953674,1,1667.953674,9
MCIWEST,MCB Pendleton,1139340,74078,RECREATION PAVILION,N PICNIC PAVILION & BBQ,A,Marine & Family Programs,6221R1,Pavilion,N PICNIC SHELTER @BEQ 6221,96,2015-08-20,2012-01-13,Q1,470,0,0,,470,61560,287.62,1633.199112,1,1633.199112,9
MCIWEST,MCB Pendleton,919527,75010,OUTDOOR PLAYING COURTS,FULL SIZE BASKETBALL COURT,B,Semper Fit Programs,43402BC,Outdoor Playing Court,NE BASKETBALL COURT @MESS HALL 43402,96,2015-08-20,2000-04-17,Q1,0,0,1,EA,5922,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1063773,74078,RECREATION PAVILION,BBQ/PICNIC PAVILION,A,Marine & Family Programs,414011,Pavilion,NE PICNIC SHELTER @BEQ 414012,94,2015-08-20,2010-09-10,Q1,336,0,0,,336,44009,205.61,1167.567572,1,1167.567572,9
MCIWEST,MCB Pendleton,30286,74034,THRIFT SHOP,,B,Marine & Family Programs,27603,Thrift Shop,NMCRS THRIFT SHOP,84,2019-08-23,1942-09-25,Q2,4583,0,0,,4583,584765,28261.29,15513.9324,1,15513.9324,10
MCIWEST,MCB Pendleton,29472,74078,RECREATION PAVILION,PICNIC SHELTER ($MA),A,Marine & Family Programs,26114,Pavilion,NORTH MUD RUN PICNIC SHELTER ($MA),80,2015-08-20,1980-07-01,Q2,720,0,0,,720,94304,440.6,2501.903981,1,2501.903981,9
MCIWEST,MCB Pendleton,30952,75020,PLAYING FIELDS,SOFTBALL FIELD ($MA),B,Semper Fit Programs,200094,Athletic Field,NORTH SOFTBALL FIELD ON ASH RD ($MA),80,2015-08-20,1973-07-01,Q2,0,0,1,EA,1,1539783,8821.9,40850.75095,1,40850.75095,6
MCIWEST,MCB Pendleton,23332,74078,RECREATION PAVILION,PICNIC GAZEBO,A,Marine & Family Programs,620531,Pavilion,NW GAZEBO @BEQ 620530,98,2015-08-20,2006-02-06,Q1,220,0,0,,220,28815,134.63,764.467713,1,764.467713,9
MCIWEST,MCB Pendleton,1063770,74078,RECREATION PAVILION,PICNIC/BBQ PAVILION,A,Marine & Family Programs,414013,Pavilion,NW PICNIC SHELTER @BEQ 414012,94,2015-08-20,2010-09-10,Q1,336,0,0,,336,44009,205.61,1167.567572,1,1167.567572,9
MCIWEST,MCB Pendleton,1098361,74078,RECREATION PAVILION,NW PICNIC PAVILION & BBQ,A,Marine & Family Programs,5367R4,Pavilion,NW PICNIC SHELTER @BEQ 5367,95,2015-08-20,2011-08-04,Q1,286,0,0,,286,37460,175.02,993.821292,1,993.821292,9
MCIWEST,MCB Pendleton,1098382,75050,OUTDOOR THEATER,OUTDOOR THEATER,C,Commercial Recreation,5367S3,Outdoor Theater,OUTDOOR AMPHITHEATER @BEQ 5367,95,2015-08-20,2011-08-04,Q1,0,240,1,EA,240,204549,7196.67,5426.72588,1,5426.72588,6
MCIWEST,MCB Pendleton,1139314,75050,OUTDOOR THEATER,OUTDOOR AMPHITHEATER,C,Commercial Recreation,6221S3,Outdoor Theater,OUTDOOR AMPHITHEATER @BEQ 6221,96,2015-08-20,2012-01-13,Q1,0,228,1,EA,228,204549,7196.67,5426.72588,1,5426.72588,6
MCIWEST,MCB Pendleton,30023,75010,OUTDOOR PLAYING COURTS,"FITNESS TNG, OUTDOOR ($MA)",B,Semper Fit Programs,52509,Outdoor Playing Court,OUTDOOR FITNESS FACILITY ($MA),40,2015-08-20,1959-07-01,Q4,0,0,1,EA,2400,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1192625,75057,MWR OPERATED RECREATION GROUNDS,OUTDOOR PATIO / REC AREA,A,Marine & Family Programs,5245R1,Outdoor Recreation Area,OUTDOOR PATIO & REC FACILITIES @SMC 5245,97,2015-08-20,2013-12-09,Q1,0,0,1,EA,2160,27911,1321.21,740.4844122,1,740.4844122,10
MCIWEST,MCB Pendleton,1115570,75030,OUTDOOR SWIMMING POOL - INSTALLATION,OUTDOOR SWIMMING POOL,B,Semper Fit Programs,27832,Outdoor Swimming Pool,OUTDOOR POOL @ WW,95,2015-12-10,2011-10-18,Q1,5333,28,1,EA,5333,1354768,16899.99,35942.26599,1,35942.26599,7
MCIWEST,MCB Pendleton,1188440,75010,OUTDOOR PLAYING COURTS,OUTDOOR REC/BBQ AREA ($MA),B,Semper Fit Programs,4159R1,Outdoor Playing Court,OUTDOOR REC AREA @SMC/GYM 4159 ($MA),97,2015-08-20,2013-07-31,Q1,0,0,1,EA,4066,207145,3238.16,5495.598279,1,5495.598279,6
MCIWEST,MCB Pendleton,1208846,75054,BAND STAND,DEL MAR RESORT STAGE ($MB),B,Marine & Family Programs,2100S1,Pavilion,OUTDOOR STAGE @REC CTR 2100 ($MB),100,2015-08-20,2014-08-29,Q1,800,0,1,EA,800,104783,489.56,2779.913947,1,2779.913947,9
MCIWEST,MCB Pendleton,25217,75030,OUTDOOR SWIMMING POOL - INSTALLATION,OUTDOOR SWIM POOL ($MA),B,Semper Fit Programs,1315,Outdoor Swimming Pool,OUTDOOR SWIMMING POOL ($MA),80,2015-08-20,1942-09-25,Q2,9000,33,1,EA,9000,1354768,16899.99,35942.26599,1,35942.26599,7
MCIWEST,MCB Pendleton,984006,74004,EXCHANGE / MWR FOOD SERVICE,MCDONALDS RESTAURANT ($MC),C,Food & Beverage (Direct),20844,Exchange Eating Facility,PACIFIC PLAZA MCDONALDS ($MC),92,2019-05-24,2000-03-09,Q1,3676,0,0,,3676,995514,39291.18,26411.18552,1,26411.18552,7
MCIWEST,MCB Pendleton,28369,74067,ALL HANDS CLUB,IRON MIKE'S LOUNGE ($MC),C,Clubs,202850,Open Mess and Club Facility,"PACIFIC VIEW EVENTS CTR (&MB), FOOD (&MC)",68,2019-06-17,1975-11-11,Q3,4892,0,0,,53254,13518658,32521.05,358652.7005,0.091861644,32946.42676,11
MCIWEST,MCB Pendleton,28369,74003,EXCHANGE CENTRAL ADMINISTRATION,"ADMIN, COMMON AREAS ($MA)",C,Exchange Operations,202850,Exchange Support Facility,"PACIFIC VIEW EVENTS CTR (&MB), FOOD (&MC)",68,2019-06-17,1975-11-11,Q3,1921,0,0,,53254,13518658,74063.42,358652.7005,0.036072408,12937.46644,13
MCIWEST,MCB Pendleton,28369,74004,EXCHANGE / MWR FOOD SERVICE,"SEA VIEW DINING, STARBUX ($MC)",C,Food & Beverage (Direct),202850,Exchange Eating Facility,"PACIFIC VIEW EVENTS CTR (&MB), FOOD (&MC)",68,2019-06-17,1975-11-11,Q3,15827,0,0,,53254,13518658,95982.63,358652.7005,0.297198333,106590.9845,7
MCIWEST,MCB Pendleton,28369,74088,EDUCATIONAL SERVICES OFFICE,"CONF ROOMS, STORAGE ($MB)",A,Marine & Family Programs,202850,Education Center,"PACIFIC VIEW EVENTS CTR (&MB), FOOD (&MC)",68,2019-06-17,1975-11-11,Q3,28162,0,0,,53254,13518658,130675.2,358652.7005,0.528824126,189664.2008,13
MCIWEST,MCB Pendleton,29388,74076,LIBRARY,LIBRARY ($MA),A,Marine & Family Programs,51093,"Library, General Use","PASS & ID OFFICE, EXCH ($MC), LIBRARY ($MA)",79,2019-08-09,1975-08-25,Q3,4730.75,0,0,,13979.75,3809923,25275.32,101078.0192,0.338400186,34204.82049,14
MCIWEST,MCB Pendleton,29388,74004,EXCHANGE / MWR FOOD SERVICE,MAUI WAUI COFFEE ($MC),C,Food & Beverage (Direct),51093,Exchange Eating Facility,"PASS & ID OFFICE, EXCH ($MC), LIBRARY ($MA)",79,2019-08-09,1975-08-25,Q3,5793.75,0,0,,13979.75,3809923,45886.57,101078.0192,0.414438742,41890.64709,7
MCIWEST,MCB Pendleton,1115561,74078,RECREATION PAVILION,COVERED REST PAVILION,A,Marine & Family Programs,27827,Pavilion,PAVILION 1 @WW BLDG 27833,95,2015-08-20,2011-10-18,Q1,1131,0,0,,1131,148136,692.11,3930.077707,1,3930.077707,9
MCIWEST,MCB Pendleton,1115562,74078,RECREATION PAVILION,COVERED PAVILION W/BBQ,A,Marine & Family Programs,270833,Pavilion,PAVILION 2 @WW BLDG 27833,95,2015-08-20,2011-10-18,Q1,1427,0,0,,1427,186906,873.25,4958.653561,1,4958.653561,9
MCIWEST,MCB Pendleton,1115565,74078,RECREATION PAVILION,COVERED REST PAVILION,A,Marine & Family Programs,27831,Pavilion,PAVILION 3 @WW BLDG 27833,95,2015-08-20,2011-10-18,Q1,584,0,0,,584,76491,357.38,2029.321528,1,2029.321528,9
MCIWEST,MCB Pendleton,1275266,74078,RECREATION PAVILION,RECREATION PAVILION ($MA),A,Marine & Family Programs,3348S4,Pavilion,"PAVILION, NORTH EXTERIOR @SMF 3348 ($MA)",100,2016-07-01,2015-05-29,Q1,64,0,0,,64,8383,39.16,222.4026666,1,222.4026666,9
MCIWEST,MCB Pendleton,1275267,74078,RECREATION PAVILION,RECREATION PAVILION ($MA),A,Marine & Family Programs,3348S5,Pavilion,"PAVILION, NORTH PATIO @SMF 3348 ($MA)",100,2016-07-01,2015-05-29,Q1,104,0,0,,104,13622,63.64,361.3943844,1,361.3943844,9
MCIWEST,MCB Pendleton,1275269,74078,RECREATION PAVILION,RECREATION PAVILION ($MA),A,Marine & Family Programs,3348S6,Pavilion,"PAVILION, SOUTH EXTERIOR @SMF 3348 ($MA)",100,2016-07-01,2015-05-29,Q1,64,0,0,,64,8383,39.16,222.4026666,1,222.4026666,9
MCIWEST,MCB Pendleton,1275262,74078,RECREATION PAVILION,RECREATION PAVILION ($MA),A,Marine & Family Programs,3348S2,Pavilion,"PAVILION, SOUTH PATIO @SMF 3348 ($MA)",100,2016-07-01,2015-05-29,Q1,364,0,0,,364,47676,222.75,1264.853815,1,1264.853815,9
MCIWEST,MCB Pendleton,1063377,74078,RECREATION PAVILION,BBQ AND PICNIC PAVILION,A,Marine & Family Programs,27851,Pavilion,PAVILION/BBQ @WW BEQ 27850,94,2015-08-20,2010-03-22,Q1,600,0,0,,600,78587,367.17,2084.928827,1,2084.928827,9
MCIWEST,MCB Pendleton,24973,74032,CAR WASH BUILDING,MCX CAR WASH BAYS ($MC),C,Exchange Operations,13079,Car Wash Facility,PAY CAR WASH ($MC),84,2019-05-10,1990-10-01,Q2,4415,0,0,,4415,518625,11210.31,13759.22498,1,13759.22498,8
MCIWEST,MCB Pendleton,1133843,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),INDOOR PHYSICAL FIT CTR ($MA),A,Semper Fit Programs,530301,Indoor Physical Fitness Facility,PHYSICAL FITNESS CENTER ($MA),94,2019-08-06,2011-11-18,Q1,25506,0,0,,25506,8499282,135072.1,225487.6513,1,225487.6513,11
MCIWEST,MCB Pendleton,25035,74044,INDOOR PHYSICAL FITNESS CENTER (GYM),INDOOR PHY FIT CTR ($MA),A,Semper Fit Programs,1110,Indoor Physical Fitness Facility,"PHYSICAL FITNESS CTR, ADMIN ($MA)",88,2019-05-23,2003-06-01,Q2,56999,0,0,,59093,19234100,274669.37,510284.5198,0.964564331,492202.2464,11
MCIWEST,MCB Pendleton,25035,74003,EXCHANGE CENTRAL ADMINISTRATION,EXCHGE CENTRL ADMIN ($MA),C,Exchange Operations,1110,Exchange Support Facility,"PHYSICAL FITNESS CTR, ADMIN ($MA)",88,2019-05-23,2003-06-01,Q2,2094,0,0,,59093,19234100,12098.25,510284.5198,0.035435669,18082.27344,13
MCIWEST,MCB Pendleton,1153697,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,4111S6,Pavilion,PICNIC / SHADE STRUCT @ERS 4111,96,2015-08-20,2012-11-02,Q1,425,0,0,,425,55666,260.08,1476.830113,1,1476.830113,9
MCIWEST,MCB Pendleton,1206865,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,41371S1,Pavilion,PICNIC CANOPY FOR REC AREA @BEQ 41371,98,2015-08-20,2014-07-22,Q1,324,0,0,,324,42437,198.27,1125.862097,1,1125.862097,9
MCIWEST,MCB Pendleton,1043556,74078,RECREATION PAVILION,PICNIC GAZEBO/BBQ,A,Marine & Family Programs,220163,Pavilion,PICNIC GAZEBO #1 @BEQ 220165,93,2015-08-20,2009-01-23,Q1,272,0,0,,272,35626,166.45,945.1649052,1,945.1649052,9
MCIWEST,MCB Pendleton,1043557,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,220164,Pavilion,PICNIC GAZEBO #2 @BEQ 220165,93,2015-08-20,2009-01-23,Q1,272,0,0,,272,35626,166.45,945.1649052,1,945.1649052,9
MCIWEST,MCB Pendleton,1140821,74078,RECREATION PAVILION,PICNIC GAZEBO ($MA),A,Marine & Family Programs,1146S1,Pavilion,PICNIC GAZEBO @ LIBRARY 1146 ($MA),91,2015-08-20,2007-07-01,Q1,300,0,0,,300,39293,183.58,1042.451149,1,1042.451149,9
MCIWEST,MCB Pendleton,1084123,74078,RECREATION PAVILION,RECREATION PAVILION,A,Marine & Family Programs,16842,Pavilion,PICNIC GAZEBO @PO 16840,94,2015-08-20,2010-11-18,Q1,348,0,0,,348,45580,212.96,1209.246516,1,1209.246516,9
MCIWEST,MCB Pendleton,1116536,74078,RECREATION PAVILION,PICNIC GAZEBO W/BUILT-IN BBQ,A,Marine & Family Programs,41404S1,Pavilion,PICNIC GAZEBO/BBQ @BEQ 41404,94,2015-08-20,2010-04-07,Q1,336,0,0,,336,44009,205.61,1167.567572,1,1167.567572,9
